customer_id,customer_name,primary_contact,email,phone,address_line1,city,state,postal_code,country,gst_number,payment_terms,credit_limit,available_credit,industry_sector,customer_category,onboarding_date,status
CUST000869,Adani Fin Solutions,Rajesh Kumar,rajesh.kumar@adanifinsolutions.com,+917387028503,13, Connaught Place,Jaipur,Rajasthan,437554,India,08ABCDE8681ZZ,Net 30,4013295,3516921.61,Retail,Medium,2020-02-15,Active
CUST000870,JSW Fin Solutions,Ashok Kumar,ashok.kumar@jswfinsolutions.com,+918821360155,21, Connaught Place,Lucknow,Uttar Pradesh,444423,India,09ABCDE8691ZZ,Net 15,405962,307698.92,Real Estate,Small,2024-03-28,Active
CUST000871,Godrej Fin Solutions,Priya Kumar,priya.kumar@godrejfinsolutions.com,+917104449221,99, Connaught Place,Chandigarh,Punjab,433077,India,03ABCDE8701ZZ,Net 30,457457,270667.05,Telecommunications,Small,2020-05-23,Active
CUST000872,L&T Fin Solutions,Neha Kumar,neha.kumar@l&tfinsolutions.com,+918792232673,66, Connaught Place,Indore,Madhya Pradesh,455643,India,23ABCDE8711ZZ,Net 30,103065121,55102078.61,Healthcare,Enterprise,2018-12-16,Active
CUST000873,ICICI Fin Solutions,Pooja Kumar,pooja.kumar@icicifinsolutions.com,+918050150909,9, Connaught Place,Kochi,Kerala,487360,India,32ABCDE8721ZZ,Net 45,903658,541136.26,Automotive,Small,2019-01-16,Active
CUST000874,SBI Fin Solutions,Rani Kumar,rani.kumar@sbifinsolutions.com,+919924721655,95, Connaught Place,Nagpur,Maharashtra,484008,India,27ABCDE8731ZZ,COD,29593632,23110793.18,Energy,Large,2024-09-19,Active
CUST000875,TCS Fin Solutions,Sunita Kumar,sunita.kumar@tcsfinsolutions.com,+919234288115,67, Connaught Place,Bhopal,Madhya Pradesh,407241,India,23ABCDE8741ZZ,Net 30,9324236,6837832.50,Hospitality,Medium,2024-09-19,Active
CUST000876,Bajaj Fin Solutions,Anita Kumar,anita.kumar@bajajfinsolutions.com,+917469194594,48, Connaught Place,Surat,Gujarat,478225,India,24ABCDE8751ZZ,Net 60,716352,339324.49,Education,Small,2022-03-07,Inactive
CUST000877,HCL Fin Solutions,Meena Kumar,meena.kumar@hclfinsolutions.com,+919587943383,30, Connaught Place,Vadodara,Gujarat,429693,India,24ABCDE8761ZZ,Net 30,43578535,30481120.44,Media & Entertainment,Large,2023-09-21,Active
CUST000878,Hindustan Fin Solutions,Kavita Kumar,kavita.kumar@hindustanfinsolutions.com,+918733889561,47, Connaught Place,Coimbatore,Tamil Nadu,469322,India,33ABCDE8771ZZ,Net 30,277050,241742.25,FMCG,Small,2018-12-19,Active
CUST000879,Indian Fin Solutions,Shalini Kumar,shalini.kumar@indianfinsolutions.com,+918439171678,87, Connaught Place,Visakhapatnam,Andhra Pradesh,411990,India,37ABCDE8781ZZ,Net 60,123107776,88873748.10,Agriculture,Enterprise,2021-07-10,Active
CUST000880,Tech Fin Solutions,Geeta Kumar,geeta.kumar@techfinsolutions.com,+918828405091,53, Connaught Place,Guwahati,Assam,485069,India,18ABCDE8791ZZ,Net 30,762442,731170.86,Construction,Small,2020-11-22,Active
CUST000881,Tata Power Solutions,Raj Verma,raj.verma@tatapowersolutions.com,+917719737153,79, Brigade Road,Mumbai,Maharashtra,407811,India,27ABCDE8801ZZ,Net 60,3956592,3154586.39,Manufacturing,Medium,2024-04-27,Active
CUST000882,Reliance Power Solutions,Amit Verma,amit.verma@reliancepowersolutions.com,+917115177000,72, Brigade Road,Delhi,Delhi,487330,India,07ABCDE8811ZZ,Net 15,9453072,5715582.95,IT Services,Medium,2024-11-17,Active
CUST000883,Infosys Power Solutions,Vijay Verma,vijay.verma@infosyspowersolutions.com,+917293464375,54, Brigade Road,Bangalore,Karnataka,445128,India,29ABCDE8821ZZ,Net 30,31810303,29395455.77,Banking & Finance,Large,2021-07-06,Active
CUST000884,Bharti Power Solutions,Sunil Verma,sunil.verma@bhartipowersolutions.com,+919763023733,82, Brigade Road,Hyderabad,Telangana,498159,India,36ABCDE8831ZZ,Net 45,3030028,1254989.83,Pharmaceuticals,Medium,2020-02-22,Active
CUST000885,HDFC Power Solutions,Anil Verma,anil.verma@hdfcpowersolutions.com,+917893654722,29, Brigade Road,Chennai,Tamil Nadu,483600,India,33ABCDE8841ZZ,Net 45,626682,284020.64,Retail,Small,2024-04-19,Active
CUST000886,Wipro Power Solutions,Rahul Verma,rahul.verma@wipropowersolutions.com,+918937976805,57, Brigade Road,Kolkata,West Bengal,473684,India,19ABCDE8851ZZ,COD,753039,603937.28,Real Estate,Small,2019-10-19,Active
CUST000887,Mahindra Power Solutions,Sanjay Verma,sanjay.verma@mahindrapowersolutions.com,+919623921442,54, Brigade Road,Pune,Maharashtra,460741,India,27ABCDE8861ZZ,Net 7,12909752,11461397.04,Telecommunications,Large,2022-09-02,Active
CUST000888,Birla Power Solutions,Rakesh Verma,rakesh.verma@birlapowersolutions.com,+919258894998,75, Brigade Road,Ahmedabad,Gujarat,489545,India,24ABCDE8871ZZ,Net 45,535729,216963.48,Healthcare,Small,2019-05-06,Active
CUST000889,Adani Power Solutions,Rajesh Verma,rajesh.verma@adanipowersolutions.com,+918714358871,59, Brigade Road,Jaipur,Rajasthan,470041,India,08ABCDE8881ZZ,COD,762021,418110.31,Automotive,Small,2020-05-26,Active
CUST000890,JSW Power Solutions,Ashok Verma,ashok.verma@jswpowersolutions.com,+919695018896,89, Brigade Road,Lucknow,Uttar Pradesh,405490,India,09ABCDE8891ZZ,Net 30,8606498,5304124.61,Energy,Medium,2019-02-06,Active
CUST000891,Godrej Power Solutions,Priya Verma,priya.verma@godrejpowersolutions.com,+918532589863,1, Brigade Road,Chandigarh,Punjab,499067,India,03ABCDE8901ZZ,Net 30,463238,404319.41,Hospitality,Small,2024-06-09,Active
CUST000892,L&T Power Solutions,Neha Verma,neha.verma@l&tpowersolutions.com,+917970035205,53, Brigade Road,Indore,Madhya Pradesh,451520,India,23ABCDE8911ZZ,Net 30,115311033,35862754.24,Education,Enterprise,2018-10-22,Active
CUST000893,ICICI Power Solutions,Pooja Verma,pooja.verma@icicipowersolutions.com,+919029996403,31, Brigade Road,Kochi,Kerala,448658,India,32ABCDE8921ZZ,Net 15,3235009,3029176.82,Media & Entertainment,Medium,2022-08-29,Active
CUST000894,SBI Power Solutions,Rani Verma,rani.verma@sbipowersolutions.com,+919920193644,39, Brigade Road,Nagpur,Maharashtra,451571,India,27ABCDE8931ZZ,Net 30,9570257,3348827.62,FMCG,Medium,2020-08-04,Active
CUST000895,TCS Power Solutions,Sunita Verma,sunita.verma@tcspowersolutions.com,+917605958246,26, Brigade Road,Bhopal,Madhya Pradesh,414061,India,23ABCDE8941ZZ,Net 15,973600,361103.96,Agriculture,Small,2020-07-15,Active
CUST000896,Bajaj Power Solutions,Anita Verma,anita.verma@bajajpowersolutions.com,+917429844186,70, Brigade Road,Surat,Gujarat,473093,India,24ABCDE8951ZZ,Net 30,1639205,629587.83,Construction,Medium,2018-12-21,Active
CUST000897,HCL Power Solutions,Meena Verma,meena.verma@hclpowersolutions.com,+917127916440,10, Brigade Road,Vadodara,Gujarat,473295,India,24ABCDE8961ZZ,COD,7354881,5453732.20,Manufacturing,Medium,2021-08-21,Active
CUST000898,Hindustan Power Solutions,Kavita Verma,kavita.verma@hindustanpowersolutions.com,+918245574765,90, Brigade Road,Coimbatore,Tamil Nadu,461504,India,33ABCDE8971ZZ,Net 45,5279864,2984671.04,IT Services,Medium,2021-09-03,Inactive
CUST000899,Indian Power Solutions,Shalini Verma,shalini.verma@indianpowersolutions.com,+918946152321,39, Brigade Road,Visakhapatnam,Andhra Pradesh,422304,India,37ABCDE8981ZZ,Net 30,8069245,2874357.53,Banking & Finance,Medium,2018-01-19,Active
CUST000900,Tech Power Solutions,Geeta Verma,geeta.verma@techpowersolutions.com,+919206337236,31, Brigade Road,Guwahati,Assam,453073,India,18ABCDE8991ZZ,Net 45,222826,171135.48,Pharmaceuticals,Small,2019-10-20,Active
CUST000901,Tata Steel Solutions,Raj Gupta,raj.gupta@tatasteelsolutions.com,+919219555729,11, Park Street,Mumbai,Maharashtra,420423,India,27ABCDE9001ZZ,Net 15,44664625,32701919.50,Retail,Large,2022-03-28,Active
CUST000902,Reliance Steel Solutions,Amit Gupta,amit.gupta@reliancesteelsolutions.com,+918033188407,53, Park Street,Delhi,Delhi,464993,India,07ABCDE9011ZZ,Net 45,56593809,37381387.22,Real Estate,Enterprise,2024-06-19,Active
CUST000903,Infosys Steel Solutions,Vijay Gupta,vijay.gupta@infosyssteelsolutions.com,+919465779756,1, Park Street,Bangalore,Karnataka,487569,India,29ABCDE9021ZZ,Net 15,45965986,20582655.20,Telecommunications,Large,2021-01-20,Active
CUST000904,Bharti Steel Solutions,Sunil Gupta,sunil.gupta@bhartisteelsolutions.com,+919778403397,10, Park Street,Hyderabad,Telangana,425985,India,36ABCDE9031ZZ,Net 30,19374528,10707007.82,Healthcare,Large,2021-10-20,Active
CUST000905,HDFC Steel Solutions,Anil Gupta,anil.gupta@hdfcsteelsolutions.com,+918684085014,9, Park Street,Chennai,Tamil Nadu,459063,India,33ABCDE9041ZZ,Net 30,866173,808710.14,Automotive,Small,2024-03-18,Active
CUST000906,Wipro Steel Solutions,Rahul Gupta,rahul.gupta@wiprosteelsolutions.com,+917944848950,73, Park Street,Kolkata,West Bengal,473621,India,19ABCDE9051ZZ,Net 30,5081664,3144658.78,Energy,Medium,2024-04-21,Active
CUST000907,Mahindra Steel Solutions,Sanjay Gupta,sanjay.gupta@mahindrasteelsolutions.com,+917499782041,77, Park Street,Pune,Maharashtra,425217,India,27ABCDE9061ZZ,Net 30,5778600,4285666.54,Hospitality,Medium,2019-10-21,Active
CUST000908,Birla Steel Solutions,Rakesh Gupta,rakesh.gupta@birlasteelsolutions.com,+917015251052,44, Park Street,Ahmedabad,Gujarat,404097,India,24ABCDE9071ZZ,Net 45,5346780,1790923.11,Education,Medium,2019-02-20,Active
CUST000909,Adani Steel Solutions,Rajesh Gupta,rajesh.gupta@adanisteelsolutions.com,+919033046025,61, Park Street,Jaipur,Rajasthan,406346,India,08ABCDE9081ZZ,Net 30,4105128,2208045.16,Media & Entertainment,Medium,2024-02-29,Active
CUST000910,JSW Steel Solutions,Ashok Gupta,ashok.gupta@jswsteelsolutions.com,+918169976108,53, Park Street,Lucknow,Uttar Pradesh,467369,India,09ABCDE9091ZZ,Net 30,4383776,3091176.36,FMCG,Medium,2023-09-23,Active
CUST000911,Godrej Steel Solutions,Priya Gupta,priya.gupta@godrejsteelsolutions.com,+918131229615,28, Park Street,Chandigarh,Punjab,443274,India,03ABCDE9101ZZ,Net 30,18848676,14617216.77,Agriculture,Large,2024-05-12,Active
CUST000912,L&T Steel Solutions,Neha Gupta,neha.gupta@l&tsteelsolutions.com,+918478051828,84, Park Street,Indore,Madhya Pradesh,410468,India,23ABCDE9111ZZ,Net 30,21053094,16641401.18,Construction,Large,2020-03-14,Active
CUST000913,ICICI Steel Solutions,Pooja Gupta,pooja.gupta@icicisteelsolutions.com,+918699631498,37, Park Street,Kochi,Kerala,485252,India,32ABCDE9121ZZ,Net 15,4580781,3835076.48,Manufacturing,Medium,2019-08-14,Active
CUST000914,SBI Steel Solutions,Rani Gupta,rani.gupta@sbisteelsolutions.com,+918311233452,12, Park Street,Nagpur,Maharashtra,489121,India,27ABCDE9131ZZ,Net 30,1725795,802172.26,IT Services,Medium,2023-02-23,Active
CUST000915,TCS Steel Solutions,Sunita Gupta,sunita.gupta@tcssteelsolutions.com,+918532460507,8, Park Street,Bhopal,Madhya Pradesh,434094,India,23ABCDE9141ZZ,Net 30,6541139,1973309.78,Banking & Finance,Medium,2022-06-14,Active
CUST000916,Bajaj Steel Solutions,Anita Gupta,anita.gupta@bajajsteelsolutions.com,+917379071467,92, Park Street,Surat,Gujarat,415976,India,24ABCDE9151ZZ,Net 15,408310,162176.11,Pharmaceuticals,Small,2022-03-29,Active
CUST000917,HCL Steel Solutions,Meena Gupta,meena.gupta@hclsteelsolutions.com,+918640036326,89, Park Street,Vadodara,Gujarat,457963,India,24ABCDE9161ZZ,Net 45,158662,73662.02,Retail,Small,2019-01-07,Active
CUST000918,Hindustan Steel Solutions,Kavita Gupta,kavita.gupta@hindustansteelsolutions.com,+919625037318,84, Park Street,Coimbatore,Tamil Nadu,460099,India,33ABCDE9171ZZ,Net 60,54561052,23781394.45,Real Estate,Enterprise,2019-03-13,Active
CUST000919,Indian Steel Solutions,Shalini Gupta,shalini.gupta@indiansteelsolutions.com,+918874254083,96, Park Street,Visakhapatnam,Andhra Pradesh,442463,India,37ABCDE9181ZZ,Net 60,26216197,20442836.19,Telecommunications,Large,2021-01-30,Active
CUST000920,Tech Steel Solutions,Geeta Gupta,geeta.gupta@techsteelsolutions.com,+919759189608,88, Park Street,Guwahati,Assam,410951,India,18ABCDE9191ZZ,Net 7,374163,305852.77,Healthcare,Small,2021-12-18,Active
CUST000921,Tata Textiles Solutions,Raj Mishra,raj.mishra@tatatextilessolutions.com,+918852781908,72, Commercial Street,Mumbai,Maharashtra,498975,India,27ABCDE9201ZZ,Net 60,645651,405572.52,Automotive,Small,2020-02-01,Active
CUST000922,Reliance Textiles Solutions,Amit Mishra,amit.mishra@reliancetextilessolutions.com,+917760575195,83, Commercial Street,Delhi,Delhi,454954,India,07ABCDE9211ZZ,Net 45,35154252,22550956.97,Energy,Large,2020-11-01,Active
CUST000923,Infosys Textiles Solutions,Vijay Mishra,vijay.mishra@infosystextilessolutions.com,+917690102249,54, Commercial Street,Bangalore,Karnataka,446268,India,29ABCDE9221ZZ,Net 30,44664402,40719515.58,Hospitality,Large,2021-10-04,Active
CUST000924,Bharti Textiles Solutions,Sunil Mishra,sunil.mishra@bhartitextilessolutions.com,+918906357469,36, Commercial Street,Hyderabad,Telangana,461206,India,36ABCDE9231ZZ,Net 30,473281,302600.87,Education,Small,2020-02-09,Active
CUST000925,HDFC Textiles Solutions,Anil Mishra,anil.mishra@hdfctextilessolutions.com,+919492407997,93, Commercial Street,Chennai,Tamil Nadu,489989,India,33ABCDE9241ZZ,Net 30,1149884,440347.81,Media & Entertainment,Medium,2021-08-20,Active
CUST000926,Wipro Textiles Solutions,Rahul Mishra,rahul.mishra@wiprotextilessolutions.com,+918201409045,71, Commercial Street,Kolkata,West Bengal,421969,India,19ABCDE9251ZZ,Net 60,9782913,7796618.02,FMCG,Medium,2024-05-17,Active
CUST000927,Mahindra Textiles Solutions,Sanjay Mishra,sanjay.mishra@mahindratextilessolutions.com,+919260417826,7, Commercial Street,Pune,Maharashtra,424509,India,27ABCDE9261ZZ,Net 30,6955315,6440854.15,Agriculture,Medium,2024-09-12,Active
CUST000928,Birla Textiles Solutions,Rakesh Mishra,rakesh.mishra@birlatextilessolutions.com,+918253293613,27, Commercial Street,Ahmedabad,Gujarat,438968,India,24ABCDE9271ZZ,Net 45,944983,707833.58,Construction,Small,2018-03-06,Active
CUST000929,Adani Textiles Solutions,Rajesh Mishra,rajesh.mishra@adanitextilessolutions.com,+918982736141,61, Commercial Street,Jaipur,Rajasthan,441666,India,08ABCDE9281ZZ,Net 60,205830,96678.83,Manufacturing,Small,2021-10-02,Inactive
CUST000930,JSW Textiles Solutions,Ashok Mishra,ashok.mishra@jswtextilessolutions.com,+917055019814,78, Commercial Street,Lucknow,Uttar Pradesh,418918,India,09ABCDE9291ZZ,COD,5066514,2564403.80,IT Services,Medium,2019-11-13,Active
CUST000931,Godrej Textiles Solutions,Priya Mishra,priya.mishra@godrejtextilessolutions.com,+917001614943,78, Commercial Street,Chandigarh,Punjab,499242,India,03ABCDE9301ZZ,Net 30,6973387,4252856.30,Banking & Finance,Medium,2024-10-13,Active
CUST000932,L&T Textiles Solutions,Neha Mishra,neha.mishra@l&ttextilessolutions.com,+919224020402,17, Commercial Street,Indore,Madhya Pradesh,407706,India,23ABCDE9311ZZ,Net 30,17723907,9048473.70,Pharmaceuticals,Large,2020-08-13,Active
CUST000933,ICICI Textiles Solutions,Pooja Mishra,pooja.mishra@icicitextilessolutions.com,+918141050711,100, Commercial Street,Kochi,Kerala,418331,India,32ABCDE9321ZZ,Net 15,5829695,4599678.20,Retail,Medium,2022-03-21,Inactive
CUST000934,SBI Textiles Solutions,Rani Mishra,rani.mishra@sbitextilessolutions.com,+919698214954,61, Commercial Street,Nagpur,Maharashtra,444636,India,27ABCDE9331ZZ,Net 60,6038186,3096361.90,Real Estate,Medium,2024-09-07,Active
CUST000935,TCS Textiles Solutions,Sunita Mishra,sunita.mishra@tcstextilessolutions.com,+918393735309,76, Commercial Street,Bhopal,Madhya Pradesh,411679,India,23ABCDE9341ZZ,Net 15,8145171,5439869.54,Telecommunications,Medium,2019-06-06,Active
CUST000936,Bajaj Textiles Solutions,Anita Mishra,anita.mishra@bajajtextilessolutions.com,+919324887531,47, Commercial Street,Surat,Gujarat,444117,India,24ABCDE9351ZZ,Net 15,611764,511823.41,Healthcare,Small,2019-07-13,Active
CUST000937,HCL Textiles Solutions,Meena Mishra,meena.mishra@hcltextilessolutions.com,+917600157989,69, Commercial Street,Vadodara,Gujarat,407055,India,24ABCDE9361ZZ,Net 60,848185,398815.64,Automotive,Small,2022-11-02,Active
CUST000938,Hindustan Textiles Solutions,Kavita Mishra,kavita.mishra@hindustantextilessolutions.com,+918456771301,81, Commercial Street,Coimbatore,Tamil Nadu,437535,India,33ABCDE9371ZZ,Net 30,126740777,64030187.37,Energy,Enterprise,2018-08-14,Active
CUST000939,Indian Textiles Solutions,Shalini Mishra,shalini.mishra@indiantextilessolutions.com,+917599448076,79, Commercial Street,Visakhapatnam,Andhra Pradesh,403664,India,37ABCDE9381ZZ,Net 60,793211,747885.33,Hospitality,Small,2023-12-18,Active
CUST000940,Tech Textiles Solutions,Geeta Mishra,geeta.mishra@techtextilessolutions.com,+917924765746,55, Commercial Street,Guwahati,Assam,410806,India,18ABCDE9391ZZ,Net 30,29078626,25494021.64,Education,Large,2023-10-23,Active
CUST000941,Tata Pharma Solutions,Raj Joshi,raj.joshi@tatapharmasolutions.com,+918924493881,32, Linking Road,Mumbai,Maharashtra,466831,India,27ABCDE9401ZZ,Net 30,3870540,1556565.69,Media & Entertainment,Medium,2023-12-06,Active
CUST000942,Reliance Pharma Solutions,Amit Joshi,amit.joshi@reliancepharmasolutions.com,+917712388110,3, Linking Road,Delhi,Delhi,443679,India,07ABCDE9411ZZ,COD,3761731,2223999.74,FMCG,Medium,2022-08-11,Active
CUST000943,Infosys Pharma Solutions,Vijay Joshi,vijay.joshi@infosyspharmasolutions.com,+919765742748,96, Linking Road,Bangalore,Karnataka,419469,India,29ABCDE9421ZZ,Net 60,539895,235073.20,Agriculture,Small,2024-05-10,Active
CUST000944,Bharti Pharma Solutions,Sunil Joshi,sunil.joshi@bhartipharmasolutions.com,+918788880076,30, Linking Road,Hyderabad,Telangana,451825,India,36ABCDE9431ZZ,Net 30,49819581,37195399.29,Construction,Large,2023-06-16,Active
CUST000945,HDFC Pharma Solutions,Anil Joshi,anil.joshi@hdfcpharmasolutions.com,+917345178939,74, Linking Road,Chennai,Tamil Nadu,484777,India,33ABCDE9441ZZ,Net 30,14719246,9114927.51,Manufacturing,Large,2018-10-14,Active
CUST000946,Wipro Pharma Solutions,Rahul Joshi,rahul.joshi@wipropharmasolutions.com,+918617276810,39, Linking Road,Kolkata,West Bengal,446748,India,19ABCDE9451ZZ,Net 30,25315752,25174965.75,IT Services,Large,2024-07-25,Active
CUST000947,Mahindra Pharma Solutions,Sanjay Joshi,sanjay.joshi@mahindrapharmasolutions.com,+919907751967,65, Linking Road,Pune,Maharashtra,499083,India,27ABCDE9461ZZ,Net 30,1003458,670048.63,Banking & Finance,Medium,2019-04-04,Active
CUST000948,Birla Pharma Solutions,Rakesh Joshi,rakesh.joshi@birlapharmasolutions.com,+917451130657,69, Linking Road,Ahmedabad,Gujarat,431240,India,24ABCDE9471ZZ,Net 30,715119,262065.94,Pharmaceuticals,Small,2023-09-02,Active
CUST000949,Adani Pharma Solutions,Rajesh Joshi,rajesh.joshi@adanipharmasolutions.com,+917600515993,87, Linking Road,Jaipur,Rajasthan,431966,India,08ABCDE9481ZZ,Net 30,4470899,3198059.87,Retail,Medium,2024-01-08,Active
CUST000950,JSW Pharma Solutions,Ashok Joshi,ashok.joshi@jswpharmasolutions.com,+919468194759,99, Linking Road,Lucknow,Uttar Pradesh,463107,India,09ABCDE9491ZZ,Net 45,6322276,2608248.03,Real Estate,Medium,2023-07-29,Active
CUST000951,Godrej Pharma Solutions,Priya Joshi,priya.joshi@godrejpharmasolutions.com,+918554830869,44, Linking Road,Chandigarh,Punjab,454839,India,03ABCDE9501ZZ,Net 30,556959,167311.45,Telecommunications,Small,2023-07-05,Active
CUST000952,L&T Pharma Solutions,Neha Joshi,neha.joshi@l&tpharmasolutions.com,+918183188723,68, Linking Road,Indore,Madhya Pradesh,450041,India,23ABCDE9511ZZ,Net 30,2541539,2486031.76,Healthcare,Medium,2023-11-05,Active
CUST000953,ICICI Pharma Solutions,Pooja Joshi,pooja.joshi@icicipharmasolutions.com,+918076941428,32, Linking Road,Kochi,Kerala,413145,India,32ABCDE9521ZZ,Net 30,455947,443474.59,Automotive,Small,2020-09-07,Active
CUST000954,SBI Pharma Solutions,Rani Joshi,rani.joshi@sbipharmasolutions.com,+918615793152,86, Linking Road,Nagpur,Maharashtra,423898,India,27ABCDE9531ZZ,Net 30,762517,468072.34,Energy,Small,2021-08-05,Active
CUST000955,TCS Pharma Solutions,Sunita Joshi,sunita.joshi@tcspharmasolutions.com,+919522216942,26, Linking Road,Bhopal,Madhya Pradesh,456144,India,23ABCDE9541ZZ,Net 15,7707907,6143180.08,Hospitality,Medium,2022-09-12,Active
CUST000956,Bajaj Pharma Solutions,Anita Joshi,anita.joshi@bajajpharmasolutions.com,+917630744876,15, Linking Road,Surat,Gujarat,443708,India,24ABCDE9551ZZ,Net 60,258578,227525.76,Education,Small,2021-12-14,Active
CUST000957,HCL Pharma Solutions,Meena Joshi,meena.joshi@hclpharmasolutions.com,+919486345755,72, Linking Road,Vadodara,Gujarat,467280,India,24ABCDE9561ZZ,Net 45,9759396,3356593.93,Media & Entertainment,Medium,2024-06-29,Active
CUST000958,Hindustan Pharma Solutions,Kavita Joshi,kavita.joshi@hindustanpharmasolutions.com,+918961206441,70, Linking Road,Coimbatore,Tamil Nadu,409425,India,33ABCDE9571ZZ,Net 30,327498,208052.42,FMCG,Small,2023-10-28,Active
CUST000959,Indian Pharma Solutions,Shalini Joshi,shalini.joshi@indianpharmasolutions.com,+917010663097,87, Linking Road,Visakhapatnam,Andhra Pradesh,422359,India,37ABCDE9581ZZ,Net 30,1395496,814284.56,Agriculture,Medium,2023-01-07,Active
CUST000960,Tech Pharma Solutions,Geeta Joshi,geeta.joshi@techpharmasolutions.com,+917823929417,46, Linking Road,Guwahati,Assam,409578,India,18ABCDE9591ZZ,Net 45,501308,477959.19,Construction,Small,2019-08-20,Active
