case_id,customer_id,customer_name,invoice_id,case_open_date,amount_due,days_overdue,priority,status,assigned_to,collector_id,collection_strategy,last_action_date,next_action_date,resolution_date,notes
CASE001124,CUST000870,JSW Fin Solutions,INV0008696,2025-04-04,34237.46,24,Low,In Progress,Geeta Gupta,REP000020,Standard Follow-up,2025-04-15,2025-04-21,,
CASE001125,CUST000871,Godrej Fin Solutions,INV0008702,2025-02-17,72638.89,67,High,In Progress,Raj Gupta,REP000001,Payment Plan,2025-03-12,2025-04-28,,
CASE001126,CUST000871,Godrej Fin Solutions,INV0008706,2024-12-12,11763.93,141,Critical,In Progress,Sunil Gupta,REP000004,Legal Action Warning,2024-12-14,2025-04-19,,
CASE001127,CUST000872,L&T Fin Solutions,INV0008712,2025-02-16,689534.53,74,High,In Progress,Rahul Mishra,REP000026,Intensive Collection,2025-03-28,2025-05-08,,
CASE001128,CUST000874,SBI Fin Solutions,INV0008734,2025-04-17,750493.61,11,High,Open,Neha Mishra,REP000032,Standard Follow-up,2025-04-17,2025-04-29,,
CASE001129,CUST000876,Bajaj Fin Solutions,INV0008755,2025-03-20,29375.28,41,Medium,Open,Kavita Mishra,REP000038,Standard Follow-up,2025-04-11,2025-04-28,,
CASE001131,CUST000877,HCL Fin Solutions,INV0008763,2025-01-18,380047.76,98,Critical,Pending Customer,Shalini Gupta,REP000019,Settlement Offer,2025-02-10,2025-04-23,,
CASE001132,CUST000878,Hindustan Fin Solutions,INV0008777,2025-02-02,29381.82,88,High,In Progress,Meena Gupta,REP000017,Intensive Collection,2025-03-31,2025-04-30,,
CASE001133,CUST000879,Indian Fin Solutions,INV0008781,2025-02-19,3005463.22,63,Critical,In Progress,Neha Mishra,REP000032,Intensive Collection,2025-02-25,2025-05-03,,
CASE001134,CUST000879,Indian Fin Solutions,INV0008782,2025-03-25,4752188.92,37,Critical,Open,Amit Gupta,REP000002,Standard Follow-up,2025-04-04,2025-05-04,,
CASE001135,CUST000880,Tech Fin Solutions,INV0008792,2025-03-08,43356.49,54,Medium,Open,Sunita Mishra,REP000035,Standard Follow-up,2025-03-19,2025-05-04,,
CASE001136,CUST000881,Tata Power Solutions,INV0008802,2025-03-20,178130.88,42,Medium,In Progress,Anita Mishra,REP000036,Standard Follow-up,2025-03-25,2025-05-05,,
CASE001137,CUST000881,Tata Power Solutions,INV0008804,2025-04-05,213234.76,20,Medium,Open,Pooja Mishra,REP000033,Standard Follow-up,2025-04-09,2025-05-03,,
CASE001138,CUST000882,Reliance Power Solutions,INV0008811,2025-03-30,258517.88,28,Medium,In Progress,Ashok Mishra,REP000030,Standard Follow-up,2025-04-08,2025-05-04,,
CASE001139,CUST000882,Reliance Power Solutions,INV0008815,2025-02-11,333456.14,72,High,In Progress,Raj Gupta,REP000001,Intensive Collection,2025-03-01,2025-04-29,,
CASE001140,CUST000883,Infosys Power Solutions,INV0008823,2025-03-11,1510097.57,47,Critical,Open,Raj Mishra,REP000021,Standard Follow-up,2025-04-01,2025-05-02,,
CASE001142,CUST000885,HDFC Power Solutions,INV0008844,2025-02-14,42227.99,76,High,Pending Customer,Ashok Joshi,REP000050,Payment Plan,2025-02-25,2025-05-04,,
CASE001143,CUST000886,Wipro Power Solutions,INV0008853,2024-12-06,52063.63,147,Critical,Escalated,Rakesh Joshi,REP000048,Legal Action Warning,2025-01-17,2025-04-19,,
CASE001144,CUST000886,Wipro Power Solutions,INV0008856,2024-12-16,35029.51,134,Critical,In Progress,Vijay Joshi,REP000043,Legal Action Warning,2025-04-09,2025-04-28,,
CASE001145,CUST000889,Adani Power Solutions,INV0008882,2025-01-05,45793.58,114,Critical,Escalated,Amit Gupta,REP000002,Legal Action Warning,2025-04-17,2025-04-19,,
CASE001146,CUST000889,Adani Power Solutions,INV0008883,2025-01-01,17539.89,113,Critical,Escalated,Sanjay Gupta,REP000007,Legal Action Warning,2025-02-09,2025-04-20,,
CASE001147,CUST000889,Adani Power Solutions,INV0008884,2025-04-13,31943.69,19,Low,Open,Anil Mishra,REP000025,Standard Follow-up,2025-04-14,2025-05-05,,
CASE001148,CUST000890,JSW Power Solutions,INV0008893,2025-01-26,308659.51,95,Critical,In Progress,Anil Joshi,REP000045,Legal Action Warning,2025-03-12,2025-04-24,,
CASE001149,CUST000891,Godrej Power Solutions,INV0008903,2025-04-04,73099.40,27,Low,In Progress,Meena Mishra,REP000037,Standard Follow-up,2025-04-08,2025-04-27,,
CASE001150,CUST000891,Godrej Power Solutions,INV0008905,2025-04-05,38569.42,27,Low,Open,Rani Gupta,REP000014,Standard Follow-up,2025-04-16,2025-04-26,,
CASE001151,CUST000892,L&T Power Solutions,INV0008912,2025-04-17,4258250.01,12,Critical,Open,Anita Gupta,REP000016,Standard Follow-up,2025-04-17,2025-04-27,,
CASE001152,CUST000893,ICICI Power Solutions,INV0008922,2025-01-04,160717.99,116,Critical,Escalated,Raj Mishra,REP000021,Legal Action Warning,2025-02-24,2025-05-03,,
CASE001153,CUST000894,SBI Power Solutions,INV0008931,2024-12-20,231220.96,130,Critical,Escalated,Ashok Mishra,REP000030,Legal Action Warning,2025-04-09,2025-05-07,,
CASE001154,CUST000894,SBI Power Solutions,INV0008933,2025-01-28,518211.81,93,Critical,In Progress,Anil Gupta,REP000005,Settlement Offer,2025-03-09,2025-04-30,,
CASE001155,CUST000895,TCS Power Solutions,INV0008941,2025-03-13,65148.11,45,Medium,Open,Rajesh Mishra,REP000029,Standard Follow-up,2025-04-08,2025-04-30,,
CASE001157,CUST000896,Bajaj Power Solutions,INV0008951,2025-01-17,269498.41,101,Critical,Escalated,Anita Gupta,REP000016,Settlement Offer,2025-02-16,2025-04-21,,
CASE001158,CUST000896,Bajaj Power Solutions,INV0008953,2025-03-08,95692.66,53,Medium,In Progress,Ashok Gupta,REP000010,Standard Follow-up,2025-04-01,2025-05-05,,
CASE001159,CUST000898,Hindustan Power Solutions,INV0008974,2025-03-27,167201.08,35,Medium,Open,Neha Mishra,REP000032,Standard Follow-up,2025-04-10,2025-04-27,,
CASE001160,CUST000899,Indian Power Solutions,INV0008982,2025-02-19,167525.74,71,High,Open,Rahul Mishra,REP000026,Intensive Collection,2025-03-16,2025-05-03,,
CASE001161,CUST000899,Indian Power Solutions,INV0008984,2025-03-04,105526.22,50,Medium,Open,Vijay Gupta,REP000003,Standard Follow-up,2025-03-12,2025-04-30,,
CASE001162,CUST000901,Tata Steel Solutions,INV0009003,2024-11-16,1662753.78,161,Critical,Pending Customer,Sunil Joshi,REP000044,Settlement Offer,2024-12-21,2025-05-06,,
CASE001163,CUST000902,Reliance Steel Solutions,INV0009012,2025-04-17,3823457.21,6,Critical,Open,Neha Mishra,REP000032,Standard Follow-up,2025-04-17,2025-05-04,,
CASE001164,CUST000902,Reliance Steel Solutions,INV0009016,2025-01-28,1535396.45,90,Critical,Pending Customer,Anil Mishra,REP000025,Intensive Collection,2025-04-08,2025-05-03,,
CASE001165,CUST000903,Infosys Steel Solutions,INV0009021,2024-12-07,1094501.66,145,Critical,Escalated,Rajesh Gupta,REP000009,Legal Action Warning,2025-02-10,2025-05-07,,
CASE001166,CUST000905,HDFC Steel Solutions,INV0009043,2024-12-26,36393.53,119,Critical,In Progress,Rajesh Joshi,REP000049,Settlement Offer,2025-01-03,2025-05-03,,
CASE001167,CUST000905,HDFC Steel Solutions,INV0009044,2025-01-09,86685.27,113,Critical,Escalated,Sanjay Gupta,REP000007,Settlement Offer,2025-02-03,2025-04-30,,
CASE001168,CUST000906,Wipro Steel Solutions,INV0009052,2025-01-28,484578.68,94,Critical,Escalated,Ashok Gupta,REP000010,Legal Action Warning,2025-01-29,2025-04-29,,
CASE001169,CUST000907,Mahindra Steel Solutions,INV0009062,2024-11-30,438027.40,149,Critical,Pending Customer,Rakesh Joshi,REP000048,Legal Action Warning,2025-03-13,2025-04-30,,
CASE001170,CUST000908,Birla Steel Solutions,INV0009075,2025-02-26,213541.30,56,Medium,Open,Anil Mishra,REP000025,Standard Follow-up,2025-04-03,2025-04-21,,
CASE001171,CUST000908,Birla Steel Solutions,INV0009077,2024-12-30,119703.81,119,Critical,Pending Customer,Anita Gupta,REP000016,Legal Action Warning,2025-02-11,2025-04-30,,
CASE001172,CUST000908,Birla Steel Solutions,INV0009078,2025-02-28,104924.87,57,Medium,Open,Rahul Gupta,REP000006,Standard Follow-up,2025-03-17,2025-04-20,,
CASE001173,CUST000909,Adani Steel Solutions,INV0009081,2025-04-08,366147.76,19,Medium,Open,Meena Gupta,REP000017,Standard Follow-up,2025-04-08,2025-05-09,,
CASE001174,CUST000910,JSW Steel Solutions,INV0009093,2024-12-16,354844.95,136,Critical,Pending Customer,Anita Gupta,REP000016,Legal Action Warning,2025-02-10,2025-04-30,,
CASE001175,CUST000911,Godrej Steel Solutions,INV0009101,2024-12-18,1837956.06,134,Critical,Escalated,Ashok Mishra,REP000030,Settlement Offer,2024-12-20,2025-04-29,,
CASE001176,CUST000911,Godrej Steel Solutions,INV0009103,2025-01-08,1244949.21,113,Critical,In Progress,Amit Mishra,REP000022,Settlement Offer,2025-02-18,2025-05-07,,
CASE001177,CUST000912,L&T Steel Solutions,INV0009112,2025-03-08,1336471.84,52,Critical,Open,Rani Mishra,REP000034,Standard Follow-up,2025-04-13,2025-05-07,,
CASE001178,CUST000912,L&T Steel Solutions,INV0009115,2024-12-21,1087228.44,129,Critical,Pending Customer,Sunita Mishra,REP000035,Legal Action Warning,2025-03-10,2025-05-01,,
CASE001179,CUST000913,ICICI Steel Solutions,INV0009121,2025-01-29,165311.26,87,High,Open,Anil Mishra,REP000025,Payment Plan,2025-03-04,2025-05-05,,
CASE001180,CUST000913,ICICI Steel Solutions,INV0009124,2025-02-09,140947.79,73,High,In Progress,Priya Mishra,REP000031,Payment Plan,2025-04-04,2025-04-26,,
CASE001181,CUST000914,SBI Steel Solutions,INV0009131,2025-02-23,84857.97,67,High,In Progress,Anita Gupta,REP000016,Payment Plan,2025-03-14,2025-04-26,,
CASE001182,CUST000914,SBI Steel Solutions,INV0009135,2025-02-04,139147.05,86,High,In Progress,Priya Mishra,REP000031,Intensive Collection,2025-04-14,2025-05-01,,
CASE001183,CUST000915,TCS Steel Solutions,INV0009142,2024-12-15,576718.88,133,Critical,In Progress,Shalini Gupta,REP000019,Legal Action Warning,2024-12-18,2025-04-25,,
CASE001184,CUST000915,TCS Steel Solutions,INV0009146,2025-02-22,250582.61,63,High,In Progress,Raj Mishra,REP000021,Intensive Collection,2025-03-08,2025-04-20,,
CASE001185,CUST000916,Bajaj Steel Solutions,INV0009152,2025-04-17,41627.64,15,Low,In Progress,Sunil Mishra,REP000024,Standard Follow-up,2025-04-17,2025-04-21,,
CASE001186,CUST000916,Bajaj Steel Solutions,INV0009153,2025-02-26,59665.51,65,High,In Progress,Sunil Gupta,REP000004,Intensive Collection,2025-03-04,2025-04-22,,
CASE001187,CUST000920,Tech Steel Solutions,INV0009191,2025-04-16,75812.28,11,Low,Open,Raj Gupta,REP000001,Standard Follow-up,2025-04-17,2025-05-02,,
CASE001189,CUST000922,Reliance Textiles Solutions,INV0009214,2025-02-06,2250531.69,78,Critical,Open,Meena Mishra,REP000037,Intensive Collection,2025-04-16,2025-04-23,,
CASE001190,CUST000922,Reliance Textiles Solutions,INV0009216,2024-12-10,1699751.46,134,Critical,Pending Customer,Anil Gupta,REP000005,Legal Action Warning,2025-02-06,2025-04-30,,
CASE001191,CUST000923,Infosys Textiles Solutions,INV0009221,2025-04-02,842354.36,26,High,In Progress,Sanjay Mishra,REP000027,Standard Follow-up,2025-04-07,2025-04-28,,
CASE001192,CUST000923,Infosys Textiles Solutions,INV0009226,2025-04-06,913409.06,18,High,In Progress,Shalini Gupta,REP000019,Standard Follow-up,2025-04-16,2025-04-23,,
CASE001193,CUST000923,Infosys Textiles Solutions,INV0009227,2024-11-27,2428026.20,148,Critical,Escalated,Anil Joshi,REP000045,Settlement Offer,2025-03-13,2025-04-22,,
CASE001194,CUST000923,Infosys Textiles Solutions,INV0009228,2024-12-31,1330404.33,121,Critical,Pending Customer,Anita Mishra,REP000036,Settlement Offer,2025-04-01,2025-04-20,,
CASE001195,CUST000924,Bharti Textiles Solutions,INV0009231,2024-12-04,88698.94,147,Critical,Pending Customer,Priya Gupta,REP000011,Legal Action Warning,2025-02-20,2025-05-05,,
CASE001196,CUST000925,HDFC Textiles Solutions,INV0009241,2025-02-15,170246.84,71,High,In Progress,Rajesh Joshi,REP000049,Intensive Collection,2025-03-08,2025-04-20,,
CASE001197,CUST000925,HDFC Textiles Solutions,INV0009244,2025-01-16,450943.77,103,Critical,Escalated,Raj Gupta,REP000001,Settlement Offer,2025-01-30,2025-04-21,,
CASE001198,CUST000925,HDFC Textiles Solutions,INV0009247,2024-12-14,527192.07,136,Critical,In Progress,Sanjay Joshi,REP000047,Settlement Offer,2025-02-08,2025-05-07,,
CASE001199,CUST000926,Wipro Textiles Solutions,INV0009253,2025-03-26,463224.43,28,Medium,In Progress,Shalini Gupta,REP000019,Standard Follow-up,2025-04-12,2025-04-29,,
CASE001200,CUST000926,Wipro Textiles Solutions,INV0009254,2025-03-17,262528.18,45,Medium,Open,Sanjay Gupta,REP000007,Standard Follow-up,2025-04-15,2025-04-23,,
CASE001201,CUST000927,Mahindra Textiles Solutions,INV0009261,2025-02-19,326512.36,70,High,Pending Customer,Vijay Joshi,REP000043,Payment Plan,2025-03-19,2025-05-09,,
CASE001202,CUST000927,Mahindra Textiles Solutions,INV0009264,2025-03-23,148429.43,36,Medium,Open,Geeta Gupta,REP000020,Standard Follow-up,2025-04-11,2025-04-22,,
CASE001203,CUST000927,Mahindra Textiles Solutions,INV0009266,2024-12-17,126674.52,136,Critical,In Progress,Amit Joshi,REP000042,Settlement Offer,2025-03-14,2025-04-24,,
CASE001204,CUST000928,Birla Textiles Solutions,INV0009271,2025-01-26,63830.77,93,Critical,In Progress,Sunita Mishra,REP000035,Legal Action Warning,2025-03-06,2025-05-08,,
CASE001205,CUST000928,Birla Textiles Solutions,INV0009274,2025-02-25,25808.15,58,Medium,Open,Rani Mishra,REP000034,Standard Follow-up,2025-03-30,2025-04-30,,
CASE001206,CUST000929,Adani Textiles Solutions,INV0009282,2025-01-10,74812.31,105,Critical,Pending Customer,Ashok Mishra,REP000030,Legal Action Warning,2025-01-14,2025-05-07,,
CASE001207,CUST000930,JSW Textiles Solutions,INV0009291,2025-01-04,583447.37,114,Critical,In Progress,Anil Gupta,REP000005,Legal Action Warning,2025-03-08,2025-05-08,,
CASE001208,CUST000930,JSW Textiles Solutions,INV0009292,2025-02-09,474582.14,78,High,Pending Customer,Rahul Mishra,REP000026,Intensive Collection,2025-03-23,2025-04-27,,
CASE001209,CUST000931,Godrej Textiles Solutions,INV0009301,2025-01-18,361204.03,102,Critical,Escalated,Priya Mishra,REP000031,Settlement Offer,2025-03-06,2025-05-03,,
CASE001210,CUST000931,Godrej Textiles Solutions,INV0009302,2025-02-07,305603.97,82,High,Open,Rahul Joshi,REP000046,Payment Plan,2025-04-07,2025-05-02,,
CASE001211,CUST000931,Godrej Textiles Solutions,INV0009303,2025-03-27,358621.07,31,Medium,In Progress,Vijay Gupta,REP000003,Standard Follow-up,2025-03-29,2025-05-07,,
CASE001212,CUST000932,L&T Textiles Solutions,INV0009314,2025-02-03,1733895.83,83,Critical,Pending Customer,Kavita Gupta,REP000018,Intensive Collection,2025-03-16,2025-05-03,,
CASE001213,CUST000932,L&T Textiles Solutions,INV0009316,2025-02-15,926369.52,71,High,In Progress,Ashok Gupta,REP000010,Payment Plan,2025-03-31,2025-04-29,,
CASE001214,CUST000934,SBI Textiles Solutions,INV0009334,2025-04-15,438621.67,12,Medium,Open,Meena Mishra,REP000037,Standard Follow-up,2025-04-17,2025-04-30,,
CASE001215,CUST000935,TCS Textiles Solutions,INV0009341,2025-01-01,263605.38,114,Critical,Pending Customer,Sanjay Joshi,REP000047,Legal Action Warning,2025-02-01,2025-04-25,,
CASE001216,CUST000936,Bajaj Textiles Solutions,INV0009351,2025-04-09,112810.77,14,Medium,Open,Ashok Gupta,REP000010,Standard Follow-up,2025-04-14,2025-05-03,,
CASE001217,CUST000937,HCL Textiles Solutions,INV0009366,2025-03-21,47935.36,41,Medium,In Progress,Sanjay Joshi,REP000047,Standard Follow-up,2025-04-01,2025-05-09,,
CASE001218,CUST000938,Hindustan Textiles Solutions,INV0009371,2025-04-09,1317236.57,22,Critical,Open,Vijay Gupta,REP000003,Standard Follow-up,2025-04-09,2025-04-22,,
CASE001219,CUST000938,Hindustan Textiles Solutions,INV0009372,2024-12-04,947238.31,141,Critical,Escalated,Geeta Gupta,REP000020,Settlement Offer,2025-03-28,2025-05-03,,
CASE001220,CUST000938,Hindustan Textiles Solutions,INV0009374,2025-03-17,3889552.47,45,Critical,Open,Rajesh Joshi,REP000049,Standard Follow-up,2025-04-12,2025-05-02,,
CASE001221,CUST000942,Reliance Pharma Solutions,INV0009411,2025-01-02,540023.92,118,Critical,Pending Customer,Sunil Gupta,REP000004,Settlement Offer,2025-01-04,2025-05-02,,
CASE001222,CUST000942,Reliance Pharma Solutions,INV0009412,2025-03-17,105931.83,39,Medium,In Progress,Rani Gupta,REP000014,Standard Follow-up,2025-04-11,2025-05-04,,
CASE001223,CUST000942,Reliance Pharma Solutions,INV0009415,2025-02-07,466258.00,75,High,In Progress,Vijay Joshi,REP000043,Intensive Collection,2025-02-14,2025-04-25,,
CASE001224,CUST000942,Reliance Pharma Solutions,INV0009418,2025-01-02,520102.54,115,Critical,Escalated,Rajesh Joshi,REP000049,Legal Action Warning,2025-04-03,2025-05-05,,
CASE001225,CUST000943,Infosys Pharma Solutions,INV0009423,2025-02-17,80039.44,71,High,In Progress,Rahul Joshi,REP000046,Intensive Collection,2025-03-28,2025-05-05,,
CASE001226,CUST000943,Infosys Pharma Solutions,INV0009424,2025-02-16,72374.75,68,High,Pending Customer,Sunil Gupta,REP000004,Intensive Collection,2025-03-23,2025-05-04,,
CASE001227,CUST000946,Wipro Pharma Solutions,INV0009451,2024-12-12,1525640.01,135,Critical,Pending Customer,Sunita Mishra,REP000035,Legal Action Warning,2025-03-15,2025-04-29,,
CASE001228,CUST000948,Birla Pharma Solutions,INV0009473,2025-01-01,47306.65,120,Critical,Escalated,Pooja Gupta,REP000013,Legal Action Warning,2025-01-28,2025-04-22,,
CASE001229,CUST000949,Adani Pharma Solutions,INV0009485,2025-04-17,379261.69,5,Medium,Open,Priya Mishra,REP000031,Standard Follow-up,2025-04-17,2025-05-03,,
CASE001230,CUST000949,Adani Pharma Solutions,INV0009486,2025-03-15,411677.97,43,Medium,In Progress,Anita Mishra,REP000036,Standard Follow-up,2025-04-17,2025-04-19,,
CASE001231,CUST000950,JSW Pharma Solutions,INV0009491,2025-01-27,247173.75,88,High,In Progress,Rani Mishra,REP000034,Intensive Collection,2025-03-21,2025-04-19,,
CASE001232,CUST000950,JSW Pharma Solutions,INV0009496,2025-01-31,441552.99,90,High,Open,Rakesh Mishra,REP000028,Intensive Collection,2025-03-14,2025-05-02,,
CASE001233,CUST000951,Godrej Pharma Solutions,INV0009506,2025-01-20,45382.56,100,Critical,In Progress,Vijay Joshi,REP000043,Settlement Offer,2025-04-14,2025-04-23,,
CASE001234,CUST000951,Godrej Pharma Solutions,INV0009507,2025-02-27,89871.70,60,Medium,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-03-30,2025-04-22,,
CASE001235,CUST000952,L&T Pharma Solutions,INV0009511,2025-01-10,374206.63,109,Critical,Escalated,Amit Gupta,REP000002,Legal Action Warning,2025-01-24,2025-04-29,,
CASE001236,CUST000954,SBI Pharma Solutions,INV0009533,2025-02-22,75387.38,69,High,Pending Customer,Rahul Joshi,REP000046,Intensive Collection,2025-03-29,2025-05-02,,
CASE001237,CUST000955,TCS Pharma Solutions,INV0009541,2025-01-18,536833.42,99,Critical,Escalated,Neha Gupta,REP000012,Legal Action Warning,2025-02-01,2025-04-19,,
CASE001238,CUST000955,TCS Pharma Solutions,INV0009542,2024-12-31,94667.69,120,Critical,Pending Customer,Sunita Gupta,REP000015,Legal Action Warning,2025-03-31,2025-04-25,,
CASE001239,CUST000955,TCS Pharma Solutions,INV0009544,2024-12-12,487121.90,135,Critical,Escalated,Rani Mishra,REP000034,Legal Action Warning,2024-12-29,2025-04-26,,
CASE001240,CUST000956,Bajaj Pharma Solutions,INV0009554,2025-01-31,86730.75,87,High,Pending Customer,Rakesh Joshi,REP000048,Intensive Collection,2025-03-16,2025-05-04,,
CASE001241,CUST000956,Bajaj Pharma Solutions,INV0009556,2025-03-23,87022.24,35,Medium,Open,Amit Joshi,REP000042,Standard Follow-up,2025-04-01,2025-05-04,,
CASE001242,CUST000957,HCL Pharma Solutions,INV0009561,2025-02-28,295884.92,60,Medium,Open,Sanjay Mishra,REP000027,Standard Follow-up,2025-04-06,2025-04-24,,
CASE001243,CUST000957,HCL Pharma Solutions,INV0009566,2025-01-31,73433.37,86,High,Pending Customer,Kavita Gupta,REP000018,Intensive Collection,2025-02-05,2025-04-27,,
CASE001244,CUST000959,Indian Pharma Solutions,INV0009583,2025-03-02,503031.66,55,High,Open,Amit Joshi,REP000042,Standard Follow-up,2025-03-19,2025-04-29,,
CASE001245,CUST000959,Indian Pharma Solutions,INV0009586,2025-01-19,184633.39,100,Critical,Escalated,Raj Gupta,REP000001,Legal Action Warning,2025-03-08,2025-05-04,,
CASE001246,CUST000960,Tech Pharma Solutions,INV0009592,2025-03-23,46189.25,34,Medium,Open,Sanjay Mishra,REP000027,Standard Follow-up,2025-03-30,2025-05-03,,
CASE001247,CUST000960,Tech Pharma Solutions,INV0009596,2024-12-15,30529.97,132,Critical,In Progress,Amit Mishra,REP000022,Legal Action Warning,2024-12-22,2025-05-06,,
CASE001248,CUST000962,Reliance Healthcare Solutions,INV0009613,2024-11-27,79103.85,148,Critical,Escalated,Geeta Mishra,REP000040,Legal Action Warning,2025-04-17,2025-04-19,,
CASE001249,CUST000962,Reliance Healthcare Solutions,INV0009616,2025-01-28,62601.57,94,Critical,Escalated,Anita Mishra,REP000036,Legal Action Warning,2025-03-15,2025-04-28,,
CASE001250,CUST000962,Reliance Healthcare Solutions,INV0009617,2025-04-01,26997.92,25,Low,In Progress,Meena Mishra,REP000037,Standard Follow-up,2025-04-17,2025-04-22,,
